"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"11","1000.3","...","1002.3","2016-04-11 09:33","996.7","2016-04-11 06:28","22.0","25.9","2016-04-11 12:18","20.4","2016-04-11 19:32","...","91","72","2016-04-11 12:25","0.9","10","7.7","325","2016-04-11 06:35","23.0","...","...","","...","","...","...","...","...","...","...","","..."
"12","999.2","...","1001.7","2016-04-12 08:29","996.2","2016-04-12 16:54","23.2","27.5","2016-04-12 12:18","19.9","2016-04-12 00:50","...","86","67","2016-04-12 12:19","1.1","303","6.3","288","2016-04-12 13:01","8.0","...","...","","...","","...","...","...","...","...","...","","..."
"13","996.3","...","999.2","2016-04-13 00:02","993.8","2016-04-13 13:40","24.0","28.3","2016-04-13 09:49","20.2","2016-04-13 00:22","...","78","59","2016-04-13 13:41","2.5","68","10.8","188","2016-04-13 16:13","17.5","...","...","","...","","...","...","...","...","...","...","","..."
"14","1000.1","...","1002.9","2016-04-14 23:16","997.5","2016-04-14 03:32","23.6","28.1","2016-04-14 11:26","21.1","2016-04-14 05:40","...","90","64","2016-04-14 09:29","1.2","23","6.4","223","2016-04-14 12:53","24.5","...","...","","...","","...","...","...","...","...","...","","..."
"15","1002.3","...","1004.1","2016-04-15 21:34","1000.3","2016-04-15 04:52","22.5","25.6","2016-04-15 10:55","20.6","2016-04-15 17:52","...","96","85","2016-04-15 11:01","1.1","42","7.6","325","2016-04-15 17:24","20.5","...","...","","...","","...","...","...","...","...","...","","..."
"16","1000.9","...","1003.5","2016-04-16 21:53","998.9","2016-04-16 14:22","26.0","32.5","2016-04-16 13:33","20.5","2016-04-16 02:23","...","75","44","2016-04-16 13:17","2.2","215","12.1","199","2016-04-16 14:22","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"17","1001.5","...","1003.1","2016-04-17 08:54","999.3","2016-04-17 15:56","26.3","31.0","2016-04-17 12:48","22.5","2016-04-17 05:36","...","78","62","2016-04-17 12:38","1.7","98","8.6","278","2016-04-17 15:21","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"18","1004.2","...","1006.7","2016-04-18 22:44","1001.1","2016-04-18 03:00","22.8","29.8","2016-04-18 13:17","18.2","2016-04-18 23:50","...","84","50","2016-04-18 12:39","1.4","40","13.3","305","2016-04-18 05:59","33.5","...","...","","...","","...","...","...","...","...","...","","..."
"19","1006.7","...","1008.8","2016-04-19 08:50","1004.7","2016-04-19 16:07","22.3","28.3","2016-04-19 16:10","17.3","2016-04-19 06:22","...","83","64","2016-04-19 14:52","0.8","327","5.2","273","2016-04-19 13:21","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"20","1004.1","...","1007.7","2016-04-21 00:00","1001.6","2016-04-20 17:45","23.6","27.4","2016-04-20 12:48","19.9","2016-04-20 06:20","...","86","68","2016-04-20 12:48","0.7","23","5.0","321","2016-04-20 13:31","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"21","1001.5","...","1003.1","2016-04-21 00:03","999.6","2016-04-21 15:24","27.0","33.2","2016-04-21 13:22","21.6","2016-04-21 02:52","...","81","51","2016-04-21 13:42","2.0","112","9.5","245","2016-04-21 14:32","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"22","1000.3","...","1001.5","2016-04-22 07:56","999.0","2016-04-22 15:13","26.6","31.4","2016-04-22 12:41","23.5","2016-04-22 22:40","...","78","48","2016-04-22 11:15","1.6","268","8.5","269","2016-04-22 14:00","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"23","999.5","...","1001.1","2016-04-23 07:02","997.4","2016-04-23 15:56","26.7","32.0","2016-04-23 12:04","21.8","2016-04-23 05:40","...","74","50","2016-04-23 11:00","1.8","107","8.7","273","2016-04-23 12:50","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"24","999.8","...","1001.6","2016-04-24 21:36","997.6","2016-04-24 15:50","24.4","27.7","2016-04-24 13:27","20.8","2016-04-24 04:30","...","85","62","2016-04-24 13:28","0.9","42","15.7","270","2016-04-24 04:18","20.0","...","...","","...","","...","...","...","...","...","...","","..."
"25","1001.1","...","1002.4","2016-04-25 21:24","999.4","2016-04-25 03:56","25.3","30.1","2016-04-25 11:58","22.4","2016-04-25 05:16","...","84","55","2016-04-25 11:48","0.8","46","4.4","288","2016-04-25 12:23","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"26","1000.0","...","1002.3","2016-04-26 00:31","997.2","2016-04-26 16:46","26.4","30.8","2016-04-26 13:00","22.2","2016-04-26 05:56","...","83","64","2016-04-26 13:01","1.5","249","8.5","226","2016-04-26 16:04","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"27","997.9","...","1000.0","2016-04-27 08:38","996.4","2016-04-27 16:06","26.0","30.6","2016-04-27 11:48","23.3","2016-04-27 07:10","...","84","61","2016-04-27 11:59","1.6","234","7.2","264","2016-04-27 13:34","7.0","...","...","","...","","...","...","...","...","...","...","","..."
"28","999.4","...","1001.4","2016-04-28 21:41","997.9","2016-04-28 02:23","25.9","29.9","2016-04-28 14:05","22.9","2016-04-28 23:51","...","78","63","2016-04-28 13:30","1.2","316","6.4","298","2016-04-28 16:01","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"29","1002.0","...","1003.6","2016-04-29 21:29","1000.1","2016-04-29 03:53","23.8","29.7","2016-04-29 13:43","19.6","2016-04-29 05:46","...","70","45","2016-04-29 15:48","1.1","335","6.4","307","2016-04-29 14:32","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"30","1002.2","...","1003.8","2016-04-30 22:35","1000.8","2016-04-30 14:19","23.1","28.1","2016-04-30 14:31","19.7","2016-04-30 02:20","...","76","52","2016-04-30 13:33","0.8","82","5.0","333","2016-04-30 15:42","0.0","...","...","","...","","...","...","...","...","...","...","","..."
