"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"11","1001.7","...","1004.0","2018-04-11 08:41","999.3","2018-04-11 16:11","25.2","30.7","2018-04-11 12:56","20.0","2018-04-11 00:12","...","81","61","2018-04-11 12:24","1.3","100","6.9","264","2018-04-11 13:04","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"12","1001.2","...","1002.9","2018-04-12 22:53","999.5","2018-04-12 14:35","26.1","30.8","2018-04-12 13:45","22.0","2018-04-12 06:00","...","88","65","2018-04-12 16:22","1.7","100","8.4","284","2018-04-12 14:28","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"13","1002.1","...","1003.8","2018-04-13 09:09","1000.0","2018-04-13 15:37","26.4","31.1","2018-04-13 12:12","22.0","2018-04-13 05:24","...","90","64","2018-04-13 12:09","1.3","103","7.3","322","2018-04-13 14:00","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"14","1000.9","...","1002.8","2018-04-14 08:55","998.7","2018-04-14 15:55","27.1","32.5","2018-04-14 12:30","23.7","2018-04-14 03:41","...","87","55","2018-04-14 12:30","1.5","108","9.0","284","2018-04-14 13:16","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"15","1001.5","...","1004.9","2018-04-15 19:52","999.8","2018-04-15 02:32","23.4","29.0","2018-04-15 11:38","17.2","2018-04-15 19:59","...","88","63","2018-04-15 14:24","1.5","29","9.3","290","2018-04-15 12:00","9.0","...","...","","...","","...","...","...","...","...","...","","..."
"16","1003.8","...","1006.1","2018-04-16 23:51","1001.9","2018-04-16 14:46","20.5","25.3","2018-04-16 15:18","16.8","2018-04-16 05:17","...","91","68","2018-04-16 15:50","0.9","300","5.0","294","2018-04-16 12:53","2.0","...","...","","...","","...","...","...","...","...","...","","..."
"17","1005.3","...","1007.6","2018-04-17 09:16","1003.3","2018-04-17 16:46","19.9","25.1","2018-04-17 14:57","17.1","2018-04-17 01:32","...","93","74","2018-04-17 15:17","0.7","18","5.9","310","2018-04-17 16:09","13.0","...","...","","...","","...","...","...","...","...","...","","..."
"18","1004.2","...","1006.1","2018-04-18 09:00","1002.5","2018-04-18 16:35","21.5","26.9","2018-04-18 14:01","16.4","2018-04-18 05:46","...","87","57","2018-04-18 13:26","1.0","49","5.6","321","2018-04-18 14:30","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"19","1003.7","...","1005.1","2018-04-19 09:00","1002.7","2018-04-19 15:36","23.3","27.7","2018-04-19 12:27","19.4","2018-04-19 04:32","...","84","57","2018-04-19 12:26","0.9","101","5.1","292","2018-04-19 10:32","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"20","1003.7","...","1004.9","2018-04-20 08:45","1002.3","2018-04-20 16:54","23.6","28.2","2018-04-20 12:20","19.2","2018-04-20 06:02","...","82","32","2018-04-20 10:25","1.0","103","4.7","266","2018-04-20 10:49","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"21","1002.8","...","1004.3","2018-04-21 08:06","1001.2","2018-04-21 15:18","24.4","29.7","2018-04-21 12:10","20.3","2018-04-21 05:22","...","87","54","2018-04-21 12:12","1.0","81","5.7","317","2018-04-21 15:09","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"22","1001.1","...","1003.0","2018-04-22 07:47","999.1","2018-04-22 14:32","25.9","31.4","2018-04-22 12:20","21.5","2018-04-22 04:42","...","84","54","2018-04-22 11:34","1.2","95","6.3","323","2018-04-22 15:09","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"23","998.7","...","1000.3","2018-04-24 00:00","996.2","2018-04-23 15:22","25.7","31.7","2018-04-23 12:05","22.1","2018-04-23 04:52","...","89","54","2018-04-23 15:37","1.1","96","7.7","91","2018-04-23 15:39","3.0","...","...","","...","","...","...","...","...","...","...","","..."
"24","998.9","...","1000.4","2018-04-24 21:56","997.5","2018-04-24 14:46","25.3","29.7","2018-04-24 12:18","22.5","2018-04-24 23:21","...","93","75","2018-04-24 10:43","1.2","21","6.2","288","2018-04-24 13:58","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"25","1000.7","...","1002.4","2018-04-25 22:18","999.1","2018-04-25 02:46","X","27.9","2018-04-25 12:55","20.8","2018-04-25 05:37","...","88","70","2018-04-25 12:56","0.8","44","4.7","313","2018-04-25 13:44","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"26","1002.2","...","1004.5","2018-04-26 21:58","1000.1","2018-04-26 03:45","X","29.9","2018-04-26 13:14","20.6","2018-04-26 05:25","...","84","60","2018-04-26 13:18","0.9","57","6.5","316","2018-04-26 14:46","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"27","1004.1","...","1005.8","2018-04-27 22:16","1002.8","2018-04-27 15:56","25.7","33.0","2018-04-27 12:15","-20.0","2018-04-27 12:13","...","79","24","2018-04-27 12:14","1.1","326","6.5","307","2018-04-27 13:10","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"28","1003.9","...","1005.6","2018-04-28 09:59","1001.5","2018-04-28 16:18","25.1","29.6","2018-04-28 14:55","21.5","2018-04-28 03:33","...","77","57","2018-04-28 14:54","0.7","242","5.3","321","2018-04-28 14:56","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"29","1002.7","...","1004.4","2018-04-29 09:01","1000.6","2018-04-29 16:28","25.3","29.1","2018-04-29 11:50","22.3","2018-04-29 01:13","...","77","58","2018-04-29 16:24","0.7","81","5.5","244","2018-04-29 11:08","1.5","...","...","","...","","...","...","...","...","...","...","","..."
"30","1002.9","...","1004.7","2018-04-30 09:45","1001.5","2018-04-30 16:26","25.9","30.4","2018-04-30 13:26","21.7","2018-04-30 05:48","...","77","57","2018-04-30 13:08","1.1","102","6.9","320","2018-04-30 15:22","0.0","...","...","","...","","...","...","...","...","...","...","","..."
