"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"21","1007.7","...","1008.8","2016-06-21 09:52","1006.5","2016-06-21 15:37","29.2","32.6","2016-06-21 13:16","25.7","2016-06-21 05:03","...","80","63","2016-06-21 13:17","2.1","96","8.1","268","2016-06-21 14:22","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"22","1007.4","...","1008.8","2016-06-22 08:03","1005.7","2016-06-22 17:30","29.7","32.5","2016-06-22 11:45","27.0","2016-06-22 05:10","...","80","60","2016-06-22 12:38","2.5","266","8.4","266","2016-06-22 13:20","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"23","1006.7","...","1008.0","2016-06-23 08:09","1005.3","2016-06-23 15:50","29.1","32.3","2016-06-23 13:13","26.8","2016-06-23 05:16","...","83","63","2016-06-23 12:43","2.2","183","8.5","243","2016-06-23 14:18","1.0","...","...","","...","","...","...","...","...","...","...","","..."
"24","1006.3","...","1007.7","2016-06-24 22:42","1004.4","2016-06-24 15:35","29.2","32.9","2016-06-24 10:19","25.8","2016-06-24 03:37","...","79","62","2016-06-24 11:44","2.4","243","10.5","222","2016-06-24 11:39","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"25","1007.2","...","1009.0","2016-06-25 22:46","1005.9","2016-06-25 04:38","29.8","32.9","2016-06-25 10:49","27.0","2016-06-25 00:19","...","79","63","2016-06-25 12:21","2.5","184","9.4","284","2016-06-25 12:18","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"26","1007.7","...","1009.0","2016-06-26 21:56","1006.0","2016-06-26 15:15","29.9","33.0","2016-06-26 11:57","27.2","2016-06-26 04:46","...","80","61","2016-06-26 09:57","1.7","10","7.1","278","2016-06-26 14:19","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"27","1006.7","...","1008.9","2016-06-27 22:37","1004.6","2016-06-27 15:55","29.7","33.5","2016-06-27 10:44","27.0","2016-06-27 05:20","...","78","60","2016-06-27 10:43","1.9","71","7.8","310","2016-06-27 14:58","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"28","1007.9","...","1010.5","2016-06-28 21:51","1006.2","2016-06-28 14:09","30.6","34.9","2016-06-28 11:57","26.9","2016-06-28 05:40","...","75","54","2016-06-28 11:55","2.4","150","12.6","240","2016-06-28 12:46","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"29","1009.9","...","1012.8","2016-06-29 22:38","1007.9","2016-06-29 16:02","30.3","34.1","2016-06-29 12:36","27.2","2016-06-29 05:14","...","75","58","2016-06-29 14:41","2.7","221","11.0","238","2016-06-29 15:57","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"30","1009.8","...","1011.8","2016-07-01 00:00","1007.3","2016-06-30 16:39","29.0","32.8","2016-06-30 12:35","24.8","2016-06-30 20:33","...","79","57","2016-06-30 12:31","2.4","114","10.0","115","2016-06-30 18:17","2.0","...","...","","...","","...","...","...","...","...","...","","..."
