"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"13","1006.5","...","1008.2","2015-06-13 22:10","1004.3","2015-06-13 16:08","29.5","32.6","2015-06-13 10:21","27.1","2015-06-13 04:34","...","77","58","2015-06-13 13:08","2.8","178","9.0","241","2015-06-13 13:04","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"14","1007.0","...","1008.8","2015-06-14 22:46","1005.1","2015-06-14 15:52","30.0","33.3","2015-06-14 11:32","26.6","2015-06-14 05:24","...","73","56","2015-06-14 10:48","2.7","248","11.0","246","2015-06-14 15:38","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"15","1007.6","...","1008.6","2015-06-15 09:43","1006.0","2015-06-15 17:15","29.7","32.4","2015-06-15 13:47","26.8","2015-06-15 05:21","...","73","52","2015-06-15 15:07","2.2","240","9.4","248","2015-06-15 13:21","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"16","1006.2","...","1008.0","2015-06-16 07:21","1004.0","2015-06-16 17:47","29.5","32.3","2015-06-16 11:12","26.5","2015-06-16 06:02","...","76","58","2015-06-16 10:24","2.4","194","9.2","283","2015-06-16 10:53","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"17","1003.5","...","1005.3","2015-06-17 00:01","1002.1","2015-06-17 16:36","29.7","32.8","2015-06-17 11:51","27.3","2015-06-17 03:55","...","74","56","2015-06-17 12:04","3.0","145","9.2","283","2015-06-17 10:53","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"18","1003.4","...","1004.4","2015-06-18 21:47","1002.0","2015-06-18 00:08","29.3","32.5","2015-06-18 14:19","26.2","2015-06-18 04:49","...","76","55","2015-06-18 11:38","2.6","156","9.5","265","2015-06-18 13:01","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"19","1004.5","...","1006.8","2015-06-19 22:03","1003.5","2015-06-19 16:15","30.0","33.5","2015-06-19 09:52","27.2","2015-06-19 04:47","...","74","56","2015-06-19 09:52","2.3","263","8.5","273","2015-06-19 15:40","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"20","1005.2","...","1006.5","2015-06-20 22:21","1003.6","2015-06-20 17:03","30.1","33.8","2015-06-20 11:27","27.4","2015-06-20 05:15","...","74","51","2015-06-20 15:30","1.8","78","7.6","281","2015-06-20 12:51","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"21","1005.3","...","1006.8","2015-06-21 21:44","1003.3","2015-06-21 15:04","29.0","32.6","2015-06-21 11:58","25.8","2015-06-21 19:36","...","79","62","2015-06-21 10:05","1.9","7","9.5","280","2015-06-21 15:26","2.0","...","...","","...","","...","...","...","...","...","...","","..."
"22","1004.6","...","1006.7","2015-06-22 22:57","1002.7","2015-06-22 14:41","29.4","32.9","2015-06-22 14:19","26.4","2015-06-22 05:24","...","78","58","2015-06-22 14:20","1.7","25","10.2","217","2015-06-22 14:35","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"23","1005.6","...","1007.9","2015-06-23 22:27","1004.1","2015-06-23 16:23","30.1","33.8","2015-06-23 10:09","26.8","2015-06-23 03:43","...","73","53","2015-06-23 10:00","3.2","175","13.4","209","2015-06-23 13:15","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"24","1005.9","...","1007.4","2015-06-24 21:58","1004.2","2015-06-24 15:26","30.6","34.5","2015-06-24 12:55","27.5","2015-06-24 02:02","...","70","51","2015-06-24 12:56","3.8","176","13.2","210","2015-06-24 15:53","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"25","1005.5","...","1006.7","2015-06-25 00:07","1004.3","2015-06-25 15:50","30.5","33.9","2015-06-25 14:00","28.2","2015-06-25 05:30","...","72","51","2015-06-25 14:04","3.7","178","10.6","231","2015-06-25 15:48","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"26","1005.6","...","1007.6","2015-06-26 22:48","1004.1","2015-06-26 16:49","30.7","34.1","2015-06-26 11:23","28.2","2015-06-26 00:29","...","73","56","2015-06-26 11:23","3.7","191","10.6","231","2015-06-26 15:48","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"27","1007.3","...","1008.8","2015-06-27 22:20","1006.0","2015-06-27 02:33","30.9","34.5","2015-06-27 12:38","28.7","2015-06-27 05:20","...","73","48","2015-06-27 12:38","3.6","186","10.7","273","2015-06-27 13:33","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"28","1008.0","...","1009.5","2015-06-28 08:50","1006.6","2015-06-28 16:06","30.4","33.0","2015-06-28 10:50","28.3","2015-06-28 05:20","...","74","56","2015-06-28 10:48","2.8","179","8.7","270","2015-06-28 14:21","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"29","1006.3","...","1008.4","2015-06-29 09:34","1004.5","2015-06-29 17:31","29.4","32.4","2015-06-29 08:48","25.6","2015-06-29 09:34","...","79","61","2015-06-29 13:11","2.4","200","9.9","226","2015-06-29 09:15","11.0","...","...","","...","","...","...","...","...","...","...","","..."
"30","1004.2","...","1005.9","2015-07-01 00:00","1002.4","2015-06-30 16:42","30.0","32.5","2015-06-30 14:41","27.6","2015-06-30 03:50","...","73","55","2015-06-30 14:46","3.2","172","8.7","259","2015-06-30 13:57","0.0","...","...","","...","","...","...","...","...","...","...","","..."
