"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"18","1008.6","...","1010.6","2015-04-18 08:39","1005.9","2015-04-18 16:26","27.9","32.6","2015-04-18 12:12","23.6","2015-04-18 02:35","...","72","54","2015-04-18 13:30","4.0","170","8.0","273","2015-04-18 14:31","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"19","1007.4","...","1008.9","2015-04-19 00:02","1005.2","2015-04-19 15:01","27.8","31.7","2015-04-19 13:47","25.3","2015-04-19 06:02","...","74","54","2015-04-19 13:14","3.6","195","13.0","209","2015-04-19 15:25","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"20","1007.3","...","1009.4","2015-04-20 20:59","1005.5","2015-04-20 15:19","27.6","30.5","2015-04-20 10:53","25.2","2015-04-20 05:11","...","69","51","2015-04-20 10:09","3.0","165","9.0","205","2015-04-20 14:36","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"21","1010.4","...","1013.5","2015-04-21 21:39","1007.5","2015-04-21 04:26","22.8","25.8","2015-04-21 02:21","20.2","2015-04-21 05:19","...","85","78","2015-04-21 04:56","1.9","2","9.0","205","2015-04-21 14:36","25.0","...","...","","...","","...","...","...","...","...","...","","..."
"22","1013.9","...","1016.0","2015-04-22 22:26","1012.6","2015-04-22 14:19","22.2","26.8","2015-04-22 13:32","20.4","2015-04-22 23:58","...","76","62","2015-04-22 13:32","2.3","7","10.2","326","2015-04-22 16:08","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"23","1015.2","...","1016.7","2015-04-23 22:09","1013.8","2015-04-23 14:31","22.9","28.2","2015-04-23 12:41","19.3","2015-04-23 06:19","...","77","61","2015-04-23 13:28","2.0","324","9.3","338","2015-04-23 14:43","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"24","1014.2","...","1015.7","2015-04-24 09:19","1012.6","2015-04-24 16:51","23.8","27.9","2015-04-24 11:26","21.7","2015-04-24 05:39","...","82","63","2015-04-24 11:43","2.2","344","8.9","326","2015-04-24 13:43","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"25","1013.3","...","1014.8","2015-04-25 09:10","1011.5","2015-04-25 16:24","24.0","28.5","2015-04-25 11:57","21.2","2015-04-25 23:40","...","77","61","2015-04-25 12:10","2.1","331","9.6","342","2015-04-25 16:32","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"26","1013.1","...","1014.9","2015-04-26 09:25","1011.4","2015-04-26 15:21","24.0","29.9","2015-04-26 12:49","20.1","2015-04-26 05:39","...","76","53","2015-04-26 12:39","1.8","9","9.5","326","2015-04-26 14:22","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"27","1011.5","...","1013.9","2015-04-27 08:06","1009.4","2015-04-27 17:00","25.2","29.0","2015-04-27 12:37","21.9","2015-04-27 02:23","...","77","57","2015-04-27 12:09","1.3","291","7.3","302","2015-04-27 13:08","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"28","1009.0","...","1010.5","2015-04-28 00:01","1007.3","2015-04-28 16:04","26.5","30.4","2015-04-28 10:10","23.3","2015-04-28 05:56","...","75","55","2015-04-28 10:11","1.7","9","9.7","304","2015-04-28 13:56","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"29","1008.4","...","1009.6","2015-04-29 10:31","1006.0","2015-04-29 02:19","26.2","29.2","2015-04-29 10:18","23.5","2015-04-29 03:47","...","79","59","2015-04-29 11:45","2.2","228","8.5","268","2015-04-29 12:21","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"30","1009.2","...","1010.4","2015-04-30 09:56","1007.3","2015-04-30 15:52","25.2","/","","-39.2","2015-04-30 12:32","...","84","18","2015-04-30 12:36","1.6","321","7.8","308","2015-04-30 14:17","0.0","...","...","","...","","...","...","...","...","...","...","","..."
