"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"20","1013.1","...","1014.6","2018-04-20 10:28","1011.5","2018-04-20 18:12","24.5","27.1","2018-04-20 12:27","22.0","2018-04-20 04:22","...","80","51","2018-04-20 17:33","1.1","334","6.3","328","2018-04-20 17:52","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"21","1012.3","...","1013.7","2018-04-21 08:24","1010.6","2018-04-21 16:14","25.0","27.6","2018-04-21 10:41","22.0","2018-04-21 06:18","...","85","71","2018-04-21 10:18","1.3","21","7.2","328","2018-04-21 15:20","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"22","1010.5","...","1012.3","2018-04-22 08:16","1008.7","2018-04-22 16:43","26.6","30.0","2018-04-22 10:34","23.6","2018-04-22 06:00","...","79","58","2018-04-22 11:20","0.9","60","5.9","334","2018-04-22 16:20","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"23","1008.1","...","1009.5","2018-04-23 00:04","1005.2","2018-04-23 16:20","27.7","30.9","2018-04-23 09:52","24.3","2018-04-23 04:10","...","83","61","2018-04-23 09:42","2.7","96","11.3","204","2018-04-23 16:36","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"24","1008.3","...","1009.9","2018-04-24 22:38","1006.8","2018-04-24 15:30","26.5","28.0","2018-04-24 11:45","24.8","2018-04-24 23:30","...","89","79","2018-04-24 21:07","2.2","14","6.7","265","2018-04-24 13:01","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"25","1010.1","...","1011.9","2018-04-25 22:19","1008.5","2018-04-25 02:39","23.9","26.8","2018-04-25 13:35","21.4","2018-04-25 06:20","...","77","65","2018-04-25 13:16","2.9","16","7.4","16","2018-04-25 05:35","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"26","1011.8","...","1014.0","2018-04-26 21:47","1009.6","2018-04-26 03:29","24.8","28.7","2018-04-26 11:48","22.0","2018-04-26 06:40","...","73","57","2018-04-26 11:48","2.1","23","7.4","344","2018-04-26 14:00","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"27","1013.7","...","1015.2","2018-04-27 21:56","1012.0","2018-04-27 03:01","25.3","28.3","2018-04-27 10:30","22.7","2018-04-27 05:40","...","81","62","2018-04-27 16:07","1.8","318","8.6","344","2018-04-27 16:40","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"28","1013.4","...","1015.1","2018-04-28 09:46","1011.1","2018-04-28 16:48","25.5","28.2","2018-04-28 12:03","23.5","2018-04-28 05:43","...","86","73","2018-04-28 12:02","0.9","342","6.4","337","2018-04-28 12:50","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"29","1012.2","...","1013.9","2018-04-29 09:10","1010.0","2018-04-29 16:58","26.1","28.5","2018-04-29 13:19","23.5","2018-04-29 05:42","...","85","68","2018-04-29 14:57","0.3","93","4.4","321","2018-04-29 14:17","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"30","1012.2","...","1014.1","2018-04-30 09:39","1010.9","2018-04-30 16:22","26.9","29.7","2018-04-30 11:37","24.5","2018-04-30 05:30","...","83","58","2018-04-30 09:57","0.4","182","4.8","323","2018-04-30 16:37","0.0","...","...","","...","","...","...","...","...","...","...","","..."
