"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"11","1016.6","...","1018.4","2015-04-11 22:19","1014.1","2015-04-11 04:07","17.5","18.2","2015-04-11 08:42","16.6","2015-04-11 22:00","...","86","77","2015-04-11 08:31","4.2","12","11.0","19","2015-04-11 07:41","11.0","...","...","","...","","...","...","...","...","...","...","","..."
"12","1015.8","...","1017.5","2015-04-12 00:18","1013.8","2015-04-12 14:50","20.0","23.8","2015-04-12 13:20","16.6","2015-04-12 03:10","...","82","67","2015-04-12 13:20","4.2","4","11.0","330","2015-04-12 15:11","0.5","...","...","","...","","...","...","...","...","...","...","","..."
"13","1015.2","...","1017.1","2015-04-13 09:28","1012.7","2015-04-13 15:19","21.5","24.7","2015-04-13 15:44","18.9","2015-04-13 06:20","...","61","36","2015-04-13 17:24","4.5","358","12.0","12","2015-04-13 10:00","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"14","1016.0","...","1018.3","2015-04-14 08:34","1013.7","2015-04-14 16:58","19.7","22.7","2015-04-14 14:39","16.5","2015-04-14 22:44","...","47","19","2015-04-14 09:41","3.4","12","12.0","318","2015-04-14 11:37","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"15","1014.8","...","1016.6","2015-04-15 09:10","1012.6","2015-04-15 16:03","20.7","25.2","2015-04-15 13:10","13.9","2015-04-15 03:36","...","64","30","2015-04-15 10:41","1.2","143","6.0","253","2015-04-15 14:33","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"16","1013.4","...","1015.2","2015-04-16 09:10","1011.1","2015-04-16 16:54","24.1","29.0","2015-04-16 10:02","19.1","2015-04-16 04:10","...","73","46","2015-04-16 10:02","1.2","158","7.0","321","2015-04-16 12:53","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"17","1012.3","...","1014.4","2015-04-17 10:16","1010.5","2015-04-17 16:10","24.6","28.2","2015-04-17 11:31","20.3","2015-04-17 05:49","...","78","61","2015-04-17 11:32","1.0","129","6.0","323","2015-04-17 15:22","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"18","1009.9","...","1012.0","2015-04-18 09:00","1007.3","2015-04-18 16:34","28.0","31.3","2015-04-18 12:13","24.6","2015-04-18 01:48","...","76","57","2015-04-18 12:41","4.2","172","6.0","323","2015-04-18 15:22","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"19","1008.8","...","1010.1","2015-04-19 09:47","1006.6","2015-04-19 15:14","27.8","30.8","2015-04-19 12:50","26.3","2015-04-19 05:01","...","76","57","2015-04-19 12:52","3.0","192","13.0","207","2015-04-19 14:47","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"20","1008.5","...","1010.4","2015-04-20 20:58","1006.9","2015-04-20 15:08","27.8","30.3","2015-04-20 14:06","26.1","2015-04-20 04:10","...","71","56","2015-04-20 15:18","2.7","183","7.0","212","2015-04-20 16:51","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"21","1011.5","...","1014.6","2015-04-21 21:31","1008.5","2015-04-21 02:21","23.3","26.6","2015-04-21 01:51","20.9","2015-04-21 21:49","...","83","76","2015-04-21 23:36","3.1","14","14.0","329","2015-04-21 05:08","5.5","...","...","","...","","...","...","...","...","...","...","","..."
"22","1015.0","...","1017.2","2015-04-22 21:23","1013.0","2015-04-22 03:54","22.6","26.2","2015-04-22 14:54","20.2","2015-04-22 06:20","...","74","65","2015-04-22 14:45","4.2","8","10.0","333","2015-04-22 12:03","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"23","1016.3","...","1017.7","2015-04-23 22:08","1014.8","2015-04-23 15:19","22.9","26.7","2015-04-23 12:55","20.1","2015-04-23 06:01","...","77","66","2015-04-23 09:48","3.3","6","11.0","332","2015-04-23 15:17","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"24","1015.3","...","1016.9","2015-04-24 09:05","1013.5","2015-04-24 16:55","23.3","/","","21.9","2015-04-24 00:11","...","84","72","2015-04-24 10:20","3.7","10","11.0","329","2015-04-24 13:15","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"25","1014.3","...","1015.8","2015-04-25 09:10","1012.3","2015-04-25 16:24","/","/","","/","","...","/","77","2015-04-26 00:00","3.8","11","11.0","332","2015-04-25 14:38","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"26","1014.3","...","1016.1","2015-04-26 09:40","1012.5","2015-04-26 15:25","/","/","","/","","...","/","77","2015-04-27 00:00","2.8","15","10.0","309","2015-04-26 14:31","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"27","1012.9","...","1012.3","2015-04-27 21:57","1010.7","2015-04-27 17:37","25.2","25.7","2015-04-27 17:50","24.5","2015-04-27 23:50","...","77","69","2015-04-27 22:27","1.1","2","3.5","329","2015-04-27 18:10","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"28","1010.1","...","1011.6","2015-04-28 00:01","1008.4","2015-04-28 16:11","26.3","29.5","2015-04-28 12:12","23.5","2015-04-28 05:49","...","76","56","2015-04-28 08:37","1.0","252","5.5","265","2015-04-28 11:55","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"29","1009.6","...","1011.2","2015-04-29 10:28","1007.3","2015-04-29 02:50","25.9","27.7","2015-04-29 13:10","24.3","2015-04-29 02:01","...","80","68","2015-04-29 13:01","2.1","248","8.0","263","2015-04-29 12:08","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"30","1010.3","...","1011.7","2015-04-30 10:25","1008.4","2015-04-30 16:12","26.5","29.3","2015-04-30 10:36","24.9","2015-04-30 04:40","...","77","64","2015-04-30 10:36","1.6","29","8.8","327","2015-04-30 13:29","0.0","...","...","","...","","...","...","...","...","...","...","","..."
